ticker,company_name,region,country,currency,sector,expected_total_return_12m,p5_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,tail_risk_score,skewness_risk_score,distribution_model_confidence,dividend_cut_probability,large_drawdown_probability_12m,ml_expected_risk_adjusted_score,clean_sheet_score,clean_sheet_recommendation,clean_sheet_target_weight,clean_sheet_rank
AALB.AS,Aalberts Industries NV,EU ex-DACH,Netherlands,EUR,Industrials,-0.09578669010272944,-0.9505703150684179,0.6082228727347933,-0.6552699897215278,-0.7626078534451002,100.0,59.906235737861344,51.0140646393208,0.35076818928117837,0.3554955547302484,50,0.9735233517098645,Avoid,0.0,996
BX.US,Blackstone Group Inc,US,United States,USD,Financials,0.024805581915742496,-1.0740885457008562,0.8759556332228512,-0.6315386671684817,-0.7546059425714591,100.0,81.41812623744835,47.787281064382746,0.6161086357071364,0.4181063973945554,50,0.8777626875826892,Avoid,0.0,997
JCI.US,Johnson Controls International PLC,US,United States,USD,Industrials,-0.23327794610196104,-1.0080543190726199,0.41724622360142616,-0.7548062286477525,-0.8554090981882139,100.0,53.427470757357995,51.9858793863963,0.3128348889077902,0.3170484650734673,50,0.7327441108054575,Avoid,0.0,998
LAND.LSE,Land Securities Group PLC,UK,United Kingdom,GBX,Real Estate,-0.17124814419628753,-0.8932692543525836,0.40344325113662005,-0.6230297769626911,-0.7087508547228336,100.0,71.70998100229862,49.24350284965521,0.6265973148181457,0.3290744217714534,50,0.6872781524463152,Avoid,0.0,999
NKE.XETRA,Nike Inc,DACH,Germany,EUR,Consumer Discretionary,-0.07717977850819457,-1.0627117858095882,0.705914783962024,-0.6910395957782626,-0.807363721190861,100.0,72.31037145170896,49.153444282243655,0.4114352462146555,0.43468677101463826,50,0.5013717489852874,Avoid,0.0,1000
SO.US,Southern Company,US,United States,USD,Utilities,-0.25,-0.7578489837196084,0.1502295223051482,-0.5644966702269706,-0.6239667107441204,89.13810153487435,75.21520570700656,51.43319376023043,0.8266516935522847,0.2660943258029908,50,0.4817662521393409,Avoid,0.0,1001
VOW3.XETRA,Volkswagen AG VZO O.N.,DACH,Germany,EUR,Consumer Discretionary,-0.12940531949811507,-0.9620427694664305,0.529669071463817,-0.6445972426169367,-0.7421342980622485,100.0,73.66256082794324,48.950615875808516,0.6230354424062788,0.3476589873859114,50,0.3591772432723177,Avoid,0.0,1002
LISN.SW,Chocoladefabriken Lindt & Spruengli AG N,DACH,Switzerland,CHF,Consumer Staples,-0.25,-0.8830261817421572,0.26032363715009477,-0.6553874654462695,-0.7326498465099615,100.0,67.25612453962626,49.91158131905606,0.5306363511174306,0.33525611548862655,50,0.3439294328581477,Avoid,0.0,1003
RED.MC,Redeia Corporacion S.A.,EU ex-DACH,Spain,EUR,Utilities,-0.25,-0.7498440889778788,0.14214485190307236,-0.5586529905249532,-0.6168986896937279,88.12838424196113,76.82278773781229,51.44448577883787,0.783083460489812,0.3003585454991276,50,0.2784253441620663,Avoid,0.0,1004
CNI.US,Canadian National Railway Company,US,United States,USD,Industrials,0.002075947064962981,-0.5954059033232277,0.4951890915760181,-0.39300311262402765,-0.4688674338080475,66.98106197257823,59.20353964797112,59.374203559659776,0.4663998498044874,0.2954440803736557,50,0.23250993251344276,Avoid,0.0,1005
002422.SHE,Sichuan Kelun Pharmaceutical Co Ltd,Mainland China,China,CNY,Healthcare,0.07971019074089856,-1.2583488556156495,1.1649595417285725,-0.7650777873626978,-0.9263232290173855,100.0,65.16106058043003,50.225840912935496,0.2865896115185199,0.43098737298841766,50,0.1802918176370758,Avoid,0.0,1006
1357.HK,Meitu Inc,Hong Kong,Hong Kong,HKD,Communication Services,0.15437266373771813,-1.804061502896015,1.7082105696960983,-1.0471360995385424,-1.2746360995385424,100.0,72.83499699415898,49.07475045087615,0.342515380471154,0.471396129729506,50,0,Avoid,0.0,1007
002155.SHE,Hunan Gold Corp Ltd,Mainland China,China,CNY,Materials,0.05528835933291636,-1.658555361145195,1.438471184619474,-1.0219958024181715,-1.227246511991158,100.0,66.8693656432421,49.96959515351369,0.2539047395884228,0.4610456237668342,50,0,Avoid,0.0,1008
603993.SHG,China Molybdenum Co Ltd Class A,Mainland China,China,CNY,Materials,-0.026947585133479376,-1.7740357711634989,1.3776105060846755,-1.1185914416407379,-1.3263040249627922,100.0,68.21548680146917,49.76767697977962,0.28354760350557,0.4588786706434667,50,0,Avoid,0.0,1009
3393.HK,Wasion Group Holdings Ltd,Hong Kong,Hong Kong,HKD,Industrials,0.1742579818380005,-1.6754219226300566,1.6594724647874899,-0.9821732856754475,-1.2020874142458955,100.0,68.64218658377483,49.70367201243378,0.2385606495811693,0.48357064725483623,50,0,Avoid,0.0,1010
0992.HK,Lenovo Group,Hong Kong,Hong Kong,HKD,Technology,0.0919012122340088,-1.651923625313453,1.5098569122040972,-1.0137584100169605,-1.2249649885533183,100.0,64.28424126174893,50.35736381073766,0.2602298471415937,0.43568949560241366,50,0,Avoid,0.0,1011
601958.SHG,Jinduicheng Molybdenum Co Ltd,Mainland China,China,CNY,Materials,0.06842767004820066,-1.7051321648004198,1.494039310706433,-1.037298974578741,-1.2477041265609372,100.0,68.27116406131707,49.75932539080244,0.3281554347038603,0.4385442190029465,50,0,Avoid,0.0,1012
002850.SHE,Shenzhen Kedali Industry Co Ltd,Mainland China,China,CNY,Technology,0.031318293208978006,-1.5354289886762111,1.3013495451820165,-0.9565234023700538,-1.1450453234060831,100.0,65.3507468856204,50.19738796715694,0.301642419479898,0.4256066772514244,50,0,Avoid,0.0,1013
ARES.US,Ares Management LP,US,United States,USD,Financials,-0.03646252993013402,-1.4569619228075776,1.0372942637205755,-0.8499718788965764,-1.000557490058729,100.0,90.32858969569398,46.4507115456459,0.6983843907061038,0.4569350616998328,50,0,Avoid,0.0,1014
300017.SHE,Wangsu Science Tech,Mainland China,China,CNY,Technology,-0.00742341338054537,-1.9900660942698623,1.5560813016690322,-1.2117277320834214,-1.4392277320834215,100.0,74.98627149478303,48.75205927578254,0.4047970902416529,0.46097571084201494,50,0,Avoid,0.0,1015
300487.SHE,Xian Sunresin New Materials Co Ltd,Mainland China,China,CNY,Materials,-0.08965532797830031,-1.7370456473406612,1.235887905847858,-1.120402706700106,-1.3165856168730592,100.0,67.91717878071881,49.812423182892175,0.27615868059758425,0.4597414984873571,50,0,Avoid,0.0,1016
600563.SHG,Xiamen Faratronic Co Ltd,Mainland China,China,CNY,Technology,-0.017650791453515943,-1.5714931951381106,1.2404053302636087,-0.9969192475706594,-1.1837170775923533,100.0,65.76608157705533,50.1350877634417,0.2799554053600429,0.43932685116645936,50,0,Avoid,0.0,1017
3939.HK,Wanguo International Mining Group Ltd,Hong Kong,Hong Kong,HKD,Materials,-0.12926058234460885,-2.0710832570182927,1.4168561029761129,-1.3293180807168419,-1.556818080716842,100.0,71.59032114438371,49.261451828342445,0.27334867737619906,0.4928867338090992,50,0,Avoid,0.0,1018
000408.SHE,Zangge Holding Co Ltd,Mainland China,China,CNY,Materials,-0.07606604220280852,-1.421566080086917,1.0049635500308045,-0.913061938900982,-1.0723198887275431,100.0,68.43267526308092,49.73509871053786,0.3647970538970112,0.4228445604614293,50,0,Avoid,0.0,1019
1787.HK,Shandong Gold Mining Co Ltd,Hong Kong,Hong Kong,HKD,Materials,-0.02761619713745228,-1.7826344937634178,1.371787597921692,-1.1126960798576817,-1.318532431999046,100.0,71.08211954409839,49.33768206838524,0.3016016409213216,0.4752976036189026,50,0,Avoid,0.0,1020
ROR.LSE,Rotork PLC,UK,United Kingdom,GBX,Industrials,0.09445723188429686,-1.7823380336913812,1.6216748936694292,-1.096177971795064,-1.323677971795064,100.0,64.0275106574782,50.39587340137827,0.26751096091559845,0.4300666439375318,50,0,Avoid,0.0,1021
300346.SHE,Jiangsu Nata Opto Electr Material,Mainland China,China,CNY,Materials,-0.11042418402953005,-2.026303865567989,1.428504062365893,-1.306448543564704,-1.533948543564704,100.0,68.51583959560259,49.72262406065961,0.2809464675233115,0.46269559165101043,50,0,Avoid,0.0,1022
2050.HK,Zhejiang Sanhua Intel Controls Co Ltd,Hong Kong,Hong Kong,HKD,Industrials,0.028248298613757467,-1.7141209622052356,1.4109342968075813,-1.0403235108556887,-1.24267654879664,100.0,72.76467901146103,49.08529814828085,0.35559750265605655,0.46468171685983584,50,0,Avoid,0.0,1023
SCCO.US,Southern Copper Corporation,US,United States,USD,Materials,-0.10477433726854528,-1.5970140215273159,1.0992115239651006,-1.0410937745731301,-1.2194834547616686,100.0,66.96959042725891,49.95456143591117,0.28537350230965663,0.44722881595840425,50,0,Avoid,0.0,1024
300433.SHE,Lens Technology Co Ltd,Mainland China,China,CNY,Technology,0.011486072418035686,-1.9879396505171316,1.580537186912364,-1.1953009762826996,-1.4228009762826996,100.0,76.72440033693525,48.491339949459714,0.41923468380259454,0.46930195047889467,50,0,Avoid,0.0,1025
2276.HK,Shanghai Conant Optical Co Ltd,Hong Kong,Hong Kong,HKD,Healthcare,-0.17328903133571077,-1.8431474427166232,1.1642376878669318,-1.2135777478058776,-1.4112313961705638,100.0,69.50135093483364,49.574797359774955,0.25255674090448693,0.48448522901313096,50,0,Avoid,0.0,1026
002920.SHE,Huizhou Desay SV Automotive Co Ltd Class A,Mainland China,China,CNY,Consumer Discretionary,-0.16757066238078483,-1.415832987397178,0.8389368568867488,-0.9525061112036977,-1.1020230716149095,100.0,67.18650441578883,49.922024337631676,0.29207858094726313,0.44597970049478036,50,0,Avoid,0.0,1027
1138.HK,COSCO Shipping Energy Transportation Co Ltd,Hong Kong,Hong Kong,HKD,Energy,0.11953558047078926,-1.8367853545881498,1.6702448369861045,-1.0826440957561014,-1.3101440957561015,100.0,73.16510925780635,49.02523361132905,0.28188569581373113,0.5025509555212472,50,0,Avoid,0.0,1028
300033.SHE,Hithink RoyalFlush Info Network,Mainland China,China,CNY,Financials,-0.25,-1.7213547159978901,0.9480988524276288,-1.184179627754092,-1.3627174078723636,100.0,63.79707854506703,50.43043821823994,0.26738559463698913,0.42812806989331936,50,0,Avoid,0.0,1029
CPG.LSE,Compass Group PLC,UK,United Kingdom,USD,Consumer Discretionary,-0.04325018428277487,-1.4184118834225732,1.0942051730541338,-0.9337978459048178,-1.1048314100974828,100.0,58.45617060177453,51.231574409733824,0.24662207202670955,0.3915298449362482,50,0,Avoid,0.0,1030
002050.SHE,Zhejiang Sanhua Co Ltd,Mainland China,China,CNY,Industrials,-0.19401081297332817,-1.765733706315176,1.0711836105882606,-1.177452077907097,-1.3646650371682065,100.0,67.77000254853671,49.834499617719494,0.28637646889384116,0.4536976699368589,50,0,Avoid,0.0,1031
0148.HK,Kingboard Holdings Ltd,Hong Kong,Hong Kong,HKD,Industrials,0.237361384478585,-1.7695676658411323,1.8091465959669861,-0.9704487001922034,-1.1979487001922033,100.0,77.43968795913962,48.38404680612906,0.4317107130350004,0.46967896289621,50,0,Avoid,0.0,1032
002138.SHE,Shenzhen Sunlord Electronics Co Ltd,Mainland China,China,CNY,Technology,-0.034628550776313105,-1.7812399985691756,1.379414579063815,-1.1376018860432089,-1.3479675052048135,100.0,65.78731649745312,50.13190252538203,0.23435489007416443,0.46079112760998375,50,0,Avoid,0.0,1033
1880.HK,China Tourism Group Duty Free Corporation Limited,Hong Kong,Hong Kong,HKD,Consumer Discretionary,-0.06936368698634526,-1.5288931026821864,1.0965152902285997,-0.9735395703144378,-1.1451793745746295,100.0,70.45326693176621,49.43200996023507,0.30479984980448727,0.46835505016654644,50,0,Avoid,0.0,1034
002241.SHE,Goertek Inc,Mainland China,China,CNY,Technology,-0.18965775387113407,-1.5677953050776356,0.8795188365528436,-1.0077090062271938,-1.161172193198332,100.0,80.83103123167274,47.87534531524909,0.5299550188882086,0.4532232618599999,50,0,Avoid,0.0,1035
000596.SHE,Anhui Gujing Distillery Co Ltd,Mainland China,China,CNY,Consumer Staples,0.026433662421242773,-1.2527808041215056,0.9868290022942979,-0.7017173638326787,-0.8359959458904738,100.0,92.85777594881883,46.071333607677175,0.807091828258423,0.4281245383691658,50,0,Avoid,0.0,1036
TXN.US,Texas Instruments Incorporated,US,United States,USD,Technology,-0.11854156257242426,-1.3742412636017256,0.8828819341437384,-0.8917579528085375,-1.0385222558549865,100.0,71.02510699011667,49.3462339514825,0.49035793428736163,0.38671722458024255,50,0,Avoid,0.0,1037
002273.SHE,Zhejiang Crystal Optech Co Ltd,Mainland China,China,CNY,Technology,-0.23428824892732059,-1.9542292153095369,1.1383051201264203,-1.2979708110619659,-1.4998233786557214,100.0,70.78583451985496,49.38212482202176,0.31765149472294035,0.46523986830137076,50,0,Avoid,0.0,1038
NOK.US,Nokia Corp ADR,US,United States,USD,Technology,-0.04110325154211239,-1.9064863706871837,1.3968574121701272,-1.1367822126416085,-1.3417051277268135,100.0,83.14464491938718,47.528303262091924,0.5660896869751022,0.4564117353796411,50,0,Avoid,0.0,1039
3898.HK,Zhuzhou CRRC Times Electric Co Ltd,Hong Kong,Hong Kong,HKD,Industrials,-0.005735929540040194,-1.343379378607356,1.0290351470166015,-0.7964014759878227,-0.9445536810262006,100.0,81.87274139913895,47.719088790129156,0.5968482655460832,0.4310345682043655,50,0,Avoid,0.0,1040
600549.SHG,Xiamen Tungsten Co Ltd,Mainland China,China,CNY,Materials,-0.21756340726803708,-2.1840287503445386,1.3406144340140236,-1.4195362859783034,-1.6470362859783034,100.0,73.29477494960838,49.005783757558746,0.3906231600755754,0.45293057486133753,50,0,Avoid,0.0,1041
CARR.US,Carrier Global Corp,US,United States,USD,Industrials,-0.25,-1.2608667117156558,0.5793448496640692,-0.9043891367327391,-1.0297770997264168,100.0,61.22344167083524,50.81648374937471,0.32693174289410776,0.37803501446332194,50,0,Avoid,0.0,1042
2507.HK,Cirrus Aircraft Ltd,Hong Kong,Hong Kong,HKD,Industrials,-0.20611028694630867,-2.215859690158847,1.3630403345244746,-1.4159455843395303,-1.6434455843395304,100.0,78.54211876594714,48.21868218510793,0.34551087247502793,0.5194599554831955,50,0,Avoid,0.0,1043
002294.SHE,Shenzhen Salubris Pharmaceuticals Co Ltd,Mainland China,China,CNY,Healthcare,-0.16747627576363133,-1.8562565396648125,1.1538204537087906,-1.1819781467701174,-1.3729905249864087,100.0,77.7967543172936,48.33048685240596,0.44618653077447995,0.46601815638845395,50,0,Avoid,0.0,1044
SMG.SW,SMG Swiss Marketplace Group AG,DACH,Switzerland,CHF,Communication Services,-0.16923952663965708,-2.1292123467929986,1.3833425957111543,-1.3716731270655613,-1.5991731270655614,100.0,73.39736707274473,48.99039493908829,0.3012887386933762,0.4955091032402122,50,0,Avoid,0.0,1045
600160.SHG,Zhejiang Juhua Co Ltd,Mainland China,China,CNY,Materials,-0.1805225512121803,-1.6230248856085536,0.9614931826751357,-1.0596259554180314,-1.2259784229123707,100.0,73.59985808644117,48.960021287033825,0.4337719471601758,0.43543852807440814,50,0,Avoid,0.0,1046
ELG.XETRA,Elmos Semiconductor SE,DACH,Germany,EUR,Technology,-0.1619191151863172,-1.569083629682773,0.9661743815786391,-1.0373927120278377,-1.2038095891333427,100.0,69.19800829056877,49.620298756414684,0.304404414239803,0.4576606785396878,50,0,Avoid,0.0,1047
0960.HK,Longfor Properties Co Ltd,Hong Kong,Hong Kong,HKD,Real Estate,0.1606675825721935,-1.234326835069448,1.2185816134276055,-0.6424105014815512,-0.7913396059367386,100.0,89.12654273412393,46.63101858988141,0.6768058744934684,0.45658729559878886,50,0,Avoid,0.0,1048
002472.SHE,Zhejiang Shuanghuan Driveline Co Ltd,Mainland China,China,CNY,Consumer Discretionary,-0.16215114043636472,-1.5463717904715937,0.9371531276755019,-1.0105643947157352,-1.1712908852972994,100.0,72.49757174633557,49.12536423804966,0.3887382479608965,0.44690110608649,50,0,Avoid,0.0,1049
GDWN.LSE,Goodwin PLC,UK,United Kingdom,GBX,Industrials,-0.25,-2.1939145454200206,1.2964836314622856,-1.4504757020127867,-1.6779757020127868,100.0,71.88533015162098,49.21720047725685,0.26751096091559845,0.49816774622010257,50,0,Avoid,0.0,1050
VACN.SW,VAT Group AG,DACH,Switzerland,CHF,Industrials,-0.021118919171209727,-1.3997249286961106,1.066650178903347,-0.8560239212616971,-1.0138180187259294,100.0,74.78883374042724,48.781674938935915,0.48578481533675233,0.4214703119265516,50,0,Avoid,0.0,1051
INDT.ST,Indutrade AB,EU ex-DACH,Sweden,SEK,Industrials,-0.21587154232194966,-1.2767314471621307,0.6503599157724169,-0.8987164025517382,-1.0293427896780618,100.0,62.848702914841425,50.57269456277379,0.2799554053600429,0.4140429027606056,50,0,Avoid,0.0,1052
300866.SHE,Anker Innovations Technology Co Ltd,Mainland China,China,CNY,Technology,-0.14315400841564932,-1.576206955458517,0.9792195313005712,-1.002311803556216,-1.164187432038957,100.0,77.42817132227924,48.38577430165812,0.5178855499684198,0.42936422814115743,50,0,Avoid,0.0,1053
RTO.LSE,Rentokil Initial PLC,UK,United Kingdom,GBX,Industrials,-0.1501045479961861,-1.1736249327132242,0.6550884954619592,-0.7759037144755397,-0.8940494435656834,100.0,75.8458924399499,48.62311613400752,0.543264194346316,0.40380777711795174,50,0,Avoid,0.0,1054
RCL.US,Royal Caribbean Cruises Ltd,US,United States,USD,Consumer Discretionary,-0.24999999999999997,-1.6428361199289907,0.8723243052155407,-1.1199296005306456,-1.28562304526423,100.0,67.42047742141236,49.88692838678815,0.3525744867148029,0.41977604385199907,50,0,Avoid,0.0,1055
600236.SHG,Guangxi Guiguan Electric Power Co Ltd,Mainland China,China,CNY,Utilities,0.02626830191757011,-1.3575148271464266,1.132038198220009,-0.8286332248520063,-0.9909733496768428,100.0,70.32741576167163,49.450887635749254,0.37475837843315146,0.43461702666568336,50,0,Avoid,0.0,1056
1072.HK,Dongfang Electric Corp Ltd,Hong Kong,Hong Kong,HKD,Industrials,-0.19864382160060037,-2.3069934139758748,1.4104458048250936,-1.4213595278433426,-1.6488595278433427,100.0,86.79015452903545,46.98147682064469,0.5970495912427982,0.4735581966716681,50,0,Avoid,0.0,1057
600426.SHG,Shandong Hualu Hengsheng Chemical Co Ltd,Mainland China,China,CNY,Materials,-0.11862417123934223,-1.3767982088009956,0.8738101877137148,-0.8846822479015953,-1.0294390089047127,100.0,74.89943950710168,48.76508407393475,0.47079298919052603,0.42942508077263575,50,0,Avoid,0.0,1058
600875.SHG,Dongfang Electric Corp Ltd Class A,Mainland China,China,CNY,Industrials,-0.24999999999999997,-2.009655289107916,1.0987985420152622,-1.2743392922727794,-1.4653969617915026,100.0,85.20543331104885,47.21918500334267,0.623171938438358,0.4476335174245231,50,0,Avoid,0.0,1059
601991.SHG,Datang International Power Generation Co Ltd Class A,Mainland China,China,CNY,Utilities,0.004407150905325424,-1.7734745416454942,1.4034259874656005,-1.070589427501001,-1.2735053362662325,100.0,75.74996224772653,48.63750566284102,0.45062941927504746,0.4462059438186077,50,0,Avoid,0.0,1060
000559.SHE,Wanxiang Qianchao Co Ltd,Mainland China,China,CNY,Consumer Discretionary,-0.25,-2.0465903610383354,1.1898065653833128,-1.3685558800338238,-1.581138922898513,100.0,69.31463261783152,49.602805107325274,0.2799554053600429,0.4700809601865198,50,0,Avoid,0.0,1061
DEZ.XETRA,Deutz AG,DACH,Germany,EUR,Industrials,-0.07912533739611077,-1.4577713397655572,1.0229976959683265,-0.9339102903721404,-1.0962231019754172,100.0,70.18189430543052,49.472715854185424,0.30657967276674025,0.4651725700225857,50,0,Avoid,0.0,1062
GLB.LSE,Glanbia plc,UK,United Kingdom,EUR,Consumer Staples,0.02317465065927686,-1.4448854552444756,1.2211910153849306,-0.9128640101317435,-1.091869973011602,100.0,63.05148497395235,50.542277253907145,0.2319554053600429,0.43820034727290036,50,0,Avoid,0.0,1063
601231.SHG,Universal Scientific Industrial Shanghai Co Ltd,Mainland China,China,CNY,Technology,-0.25,-2.177696862777384,1.29286721147546,-1.4475859510763942,-1.6750859510763942,100.0,69.76923023977557,49.534615464033664,0.2936043598958997,0.4676512941266351,50,0,Avoid,0.0,1064
TPR.US,Tapestry Inc,US,United States,USD,Consumer Discretionary,-0.25,-1.4441741626168842,0.7126501888057936,-1.0001973665919515,-1.1431118326037029,100.0,67.27464604430068,49.9088030933549,0.36497334124704167,0.41272603980198636,50,0,Avoid,0.0,1065
9618.HK,Jd Com Inc,Hong Kong,Hong Kong,HKD,Consumer Discretionary,-0.21738110535429336,-1.274327615604582,0.6287832220336088,-0.8781996864462819,-1.0037962090404495,100.0,69.67919734022207,49.54812039896669,0.44260500254614565,0.39733737576039,50,0,Avoid,0.0,1066
603929.SHG,L&K Engineering Suzhou Co Ltd,Mainland China,China,CNY,Industrials,-0.11229498889622677,-2.0111359040703385,1.4200068734667097,-1.3064526720503142,-1.5339526720503143,100.0,66.91136315832767,49.963295526250846,0.2399554053600429,0.46791929153748646,50,0,Avoid,0.0,1067
1888.HK,Kingboard Laminates Holdings Ltd,Hong Kong,Hong Kong,HKD,Technology,-0.16554880257268575,-2.1440282901020997,1.3965393355669378,-1.369265469999363,-1.596765469999363,100.0,74.56244105606683,48.81563384158998,0.4001056891888188,0.45949183419779704,50,0,Avoid,0.0,1068
NOKIA.HE,Nokia Oyj,EU ex-DACH,Finland,EUR,Technology,-0.014219194782230386,-1.7272696141505808,1.3119735221516586,-1.0269789054802738,-1.2167736832964453,100.0,81.5959425467925,47.76060861798113,0.5303065727144448,0.4596884348054608,50,0,Avoid,0.0,1069
NOA3.XETRA,Nokia Corporation,DACH,Germany,EUR,Technology,-0.05002620606898174,-1.7993152382283455,1.2964763442491718,-1.077603740239538,-1.2696190906945164,100.0,83.6742175806124,47.44886736290814,0.5263937615244264,0.4795261303205753,50,0,Avoid,0.0,1070
688187.SHG,Zhuzhou CRRC Times Electric Co Ltd,Mainland China,China,CNY,Industrials,-0.24999999999999997,-1.7491340487671305,0.906861031691667,-1.130150081124343,-1.2948735575174855,100.0,82.75903626648395,47.58614456002741,0.6040155203402997,0.43537107148405435,50,0,Avoid,0.0,1071
600026.SHG,COSCO Shipping Energy Transportation Co Ltd,Mainland China,China,CNY,Energy,-0.08039777103318188,-1.832064592951756,1.3137214497153686,-1.1600850908711808,-1.3647595288254522,100.0,71.7394276788562,49.23908584817157,0.3204926737982605,0.4721784587775656,50,0,Avoid,0.0,1072
BPT.LSE,Bridgepoint Group Plc,UK,United Kingdom,GBX,Financials,-0.03886181406828111,-1.2884335900407802,0.9178426161058543,-0.7694436587570017,-0.9056556465748415,100.0,85.62826020649159,47.15576096902626,0.6810599347229315,0.42428361891889244,50,0,Avoid,0.0,1073
APAM.AS,Aperam SA,EU ex-DACH,Netherlands,EUR,Materials,0.13578891376234703,-1.2417123423788108,1.1858070214980754,-0.6621138083680425,-0.8105149252894798,100.0,87.24009348103522,46.91398597784472,0.6726172738480372,0.44219274903988787,50,0,Avoid,0.0,1074
SBUX.US,Starbucks Corporation,US,United States,USD,Consumer Discretionary,-0.1899178880668221,-1.031799224992098,0.4810439498676584,-0.7137741236875358,-0.8132297512028706,100.0,71.25539392006968,49.31169091198955,0.6604563748542628,0.30933377237528137,50,0,Avoid,0.0,1075
BSP.XETRA,BAE Systems plc,DACH,Germany,EUR,Industrials,-0.20406614934913886,-1.0948349515570337,0.5325834010810861,-0.7908580789821906,-0.9035539324963028,100.0,58.522102120814786,51.22168468187778,0.27195540536004287,0.38027902921237483,50,0,Avoid,0.0,1076
600392.SHG,Shenghe Resources Holding Co Ltd,Mainland China,China,CNY,Materials,-0.25,-2.180867153735688,1.270586565778059,-1.42126025625424,-1.6423854217075438,100.0,75.47337547901192,48.67899367814821,0.39926569810362195,0.46777859503641306,50,0,Avoid,0.0,1077
002131.SHE,Leo Group Co Ltd,Mainland China,China,CNY,Communication Services,-0.04835542577795963,-2.031479448818594,1.5149375024343885,-1.25288407797845,-1.48038407797845,100.0,75.12045193918244,48.73193220912263,0.3961846325233281,0.46615775496202805,50,0,Avoid,0.0,1078
IBM.XETRA,International Business Machines,DACH,Germany,EUR,Technology,-0.12405362452313258,-1.57116760946259,1.0304989576066808,-1.0197096228357434,-1.189646739647533,100.0,70.88058066468365,49.367912900297455,0.29333402715123924,0.47740915309001336,50,0,Avoid,0.0,1079
R3NK.XETRA,Renk Group AG,DACH,Germany,EUR,Industrials,-0.25,-1.8172149223682896,1.0044663361246702,-1.224278347592226,-1.409357960181533,100.0,69.73652421510108,49.539521367734835,0.28153225189016573,0.47300149231546545,50,0,Avoid,0.0,1080
605589.SHG,Jinan Shengquan Group Share Holding Co Ltd,Mainland China,China,CNY,Materials,-0.2439713006686076,-2.1653538853721748,1.234212059065831,-1.3699413638071012,-1.58031573698561,100.0,83.86768147792422,47.419847778311365,0.5667941126648971,0.4623493202317247,50,0,Avoid,0.0,1081
000960.SHE,Yunnan Tin Co Ltd,Mainland China,China,CNY,Materials,-0.25,-2.2374874685588706,1.3158907056800404,-1.4546851425688396,-1.6821851425688397,100.0,75.31123597187205,48.703314604219194,0.4281970117550695,0.4528721062705252,50,0,Avoid,0.0,1082
1929.HK,Chow Tai Fook Jewellery Group Ltd,Hong Kong,Hong Kong,HKD,Consumer Discretionary,-0.03807479235427089,-1.2641097095883491,0.926340420090972,-0.7827675538957762,-0.9233301012723459,100.0,75.88052952661718,48.617920571007424,0.4892427126525435,0.42931798999282866,50,0,Avoid,0.0,1083
000783.SHE,Changjiang Securities Co Ltd,Mainland China,China,CNY,Financials,0.015682813196043487,-1.202228706003284,1.0049486847340066,-0.7562758691987059,-0.9037101804741113,100.0,64.65079445349801,50.3023808319753,0.32850242338107977,0.4070057543524788,50,0,Avoid,0.0,1084
DLR.US,Digital Realty Trust Inc,US,United States,USD,Real Estate,-0.25,-1.0393395162043366,0.3805057227456933,-0.743979596231541,-0.8378390045505046,100.0,70.46570956058514,49.43014356591223,0.6435383271564514,0.310384930185394,50,0,Avoid,0.0,1085
688301.SHG,iRay Technology Co Ltd,Mainland China,China,CNY,Healthcare,-0.25,-2.029639471040129,1.1124167067276713,-1.2866853015882025,-1.4798819271703985,100.0,85.66077306807189,47.15088403978922,0.5753993991257909,0.4738736469979208,50,0,Avoid,0.0,1086
601058.SHG,Sailun Jinyu Group Co Ltd,Mainland China,China,CNY,Consumer Discretionary,-0.25,-1.3177329391934063,0.5849431759588587,-0.8954089342395307,-1.0169627015648768,100.0,77.98856205178909,48.30171569223164,0.6103532960411746,0.39106933296295726,50,0,Avoid,0.0,1087
002938.SHE,Avary Holding Shenzhen Co Ltd Class A,Mainland China,China,CNY,Technology,-0.20300443482357644,-2.228307123695541,1.3769793478422911,-1.4126894829200518,-1.6401894829200518,100.0,78.83924529815329,48.17411320527701,0.49917382368454033,0.45032567486454295,50,0,Avoid,0.0,1088
603920.SHG,Olympic Circuit Technology Co Ltd,Mainland China,China,CNY,Technology,-0.25,-2.3944725944487404,1.3566579842617368,-1.4599582432411116,-1.682734659828244,100.0,93.63390010369152,45.954914984446276,0.7550032325195863,0.45915895905618626,50,0,Avoid,0.0,1089
MCHP.US,Microchip Technology Inc,US,United States,USD,Technology,-0.24999999999999997,-1.8109197778369404,0.9393487039184829,-1.1489263378811707,-1.3161062697606871,100.0,87.388975487175,46.89165367692375,0.7146346765958769,0.42387493847744084,50,0,Avoid,0.0,1090
688336.SHG,Sunshine Guojian Pharmaceutical Shanghai Co Ltd,Mainland China,China,CNY,Healthcare,0.10261520451243258,-1.8205206973998678,1.6439283862130964,-1.0943768005287244,-1.3218768005287245,100.0,69.29387185497984,49.60591922175303,0.2879554053600429,0.46616770024180537,50,0,Avoid,0.0,1091
LHA.XETRA,Deutsche Lufthansa AG,DACH,Germany,EUR,Industrials,-0.07276329154465283,-1.2877786286483766,0.8720340710596259,-0.7973599164527059,-0.9334893478284553,100.0,80.00175530135404,47.999736704796895,0.6373118442893615,0.3959363519433664,50,0,Avoid,0.0,1092
