ticker,company_name,portfolio_aware_recommendation,clean_sheet_recommendation,llm_recommendation,branch_classification,recommendation_agreement,score_dispersion,portfolio_aware_rank,clean_sheet_rank,llm_score,disagreement_flag,final_review_required,target_weight_portfolio_aware,clean_sheet_target_weight,passes_hard_filters,dividend_safety_score,cash_flow_quality_score,balance_sheet_strength_score,final_recommendation_score,risk_management_flags,final_recommendation,final_target_weight,confidence_adjustment,baseline_weight,raw_drl_weight,projected_drl_weight,accepted_target_weight,acceptance_selected_weights_source,drl_challenger_status,final_selected_weights_source,drl_rejection_reasons,final_selected_weight
MET.US,MetLife Inc,Buy,Hold,Hold,Portfolio-Aware Only,0.6666666666666666,8.73907367485033,47.0,57.0,54.43013776877974,True,True,0.05,0.0,True,62.72483128945389,89.8438210024035,42.50712758374911,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold,0.0,Review required or no LLM support,0.0,0.0,0.0,0.0,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
METSO.HE,Metso Oyj,Avoid,Avoid,Avoid,Reject,1.0,25.77223662668755,853.0,883.0,56.43854340841232,False,False,0.0,0.0,False,62.35906986430318,54.31504493764379,69.2511523730654,55.88271144842522,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MF.PA,Wendel,Avoid,Avoid,Avoid,Reject,1.0,8.855012892924675,446.0,249.0,65.76823100352902,False,False,0.0,0.0,False,80.0966052952784,74.67456211143923,42.50712758374911,57.420707153825816,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MFC.US,Manulife Financial Corp,Avoid,Avoid,Avoid,Reject,1.0,21.977296191314117,1326.0,1358.0,4.492050516749822,False,False,0.0,0.0,False,,,42.50712758374911,32.6956814467671,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MFG.US,Mizuho Financial Group Inc.,Avoid,Avoid,Avoid,Reject,1.0,19.589612315742023,1362.0,1387.0,8.24205051674982,False,False,0.0,0.0,False,,,42.50712758374911,28.424574869327632,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MGNS.LSE,Morgan Sindall Group PLC,Avoid,Avoid,Avoid,Reject,1.0,8.649470038839565,189.0,216.0,63.04816282502854,False,False,0.0,0.0,False,72.87882074116678,56.888572738362335,98.26064372055733,64.0,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MKS.LSE,Marks and Spencer Group PLC,Avoid,Avoid,Avoid,Reject,1.0,21.853092462728853,591.0,773.0,49.71673574535782,False,False,0.0,0.0,False,67.17399167446052,60.91404497693247,55.548750831084526,57.45544740462559,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MMK.VI,Mayr-Melnhof Karton AG,Avoid,Avoid,Avoid,Reject,1.0,19.59354203054522,1352.0,1298.0,27.568700323392516,False,False,0.0,0.0,False,23.06615176084322,30.6280557959936,48.207527341496544,38.32072827048929,liquidity_stress;narrative_review;narrative_exclusion;regime_review;regime_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MMM.US,3M Company,Avoid,Avoid,Avoid,Reject,1.0,25.495664987646126,1075.0,1117.0,34.65654791203792,False,False,0.0,0.0,False,27.340277269361376,37.1358891220564,51.4990456557226,47.67208726238513,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MNDI.LSE,Mondi PLC,Avoid,Avoid,Avoid,Reject,1.0,22.044650392376465,1277.0,1286.0,28.630649617197705,False,False,0.0,0.0,False,26.60507969426445,48.78920880135764,45.51992041898926,39.21629940313964,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MNG.LSE,M&G Plc,Avoid,Avoid,Avoid,Reject,1.0,11.515923101187177,312.0,352.0,49.27472549370744,False,False,0.0,0.0,False,67.92076343039602,55.28469258773004,42.50712758374911,57.97307576181211,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MO.US,Altria Group,Avoid,Avoid,Avoid,Reject,1.0,3.0422867485972054,282.0,65.0,65.3882050137491,False,False,0.0,0.0,False,56.12850594500035,84.17934125232956,72.23150278650056,64.0,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MOBN.SW,Mobimo Hldg,Avoid,Avoid,Avoid,Reject,1.0,19.47240745914602,1341.0,1335.0,23.084808548145663,False,False,0.0,0.0,False,24.157861395051384,29.061424435347107,24.477523646367786,34.95316304297338,liquidity_stress;narrative_review;regime_review;regime_exclusion;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MOH.XETRA,LVMH Moët Hennessy - Louis Vuitton Société Européenne,Avoid,Avoid,Avoid,Reject,1.0,16.160243514726236,802.0,636.0,56.62008823780435,False,False,0.0,0.0,False,57.913188631583765,75.04270416001,79.42267984373515,57.041471428047046,liquidity_stress;narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MONY.LSE,MONY Group plc,Avoid,Avoid,Avoid,Reject,1.0,7.713842700033547,233.0,193.0,63.514795410268064,False,False,0.0,0.0,False,59.46649972128756,82.73892696090512,97.25858709772942,64.0,liquidity_stress;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MOON.LSE,Moonpig Group PLC,Avoid,Avoid,Avoid,Reject,1.0,4.84834157396386,145.0,85.0,66.10274242063758,False,False,0.0,0.0,False,71.96274412107417,78.87440071745775,77.9391838151215,64.0,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MPC.US,Marathon Petroleum Corp,Avoid,Avoid,Avoid,Reject,1.0,14.088966856686117,141.0,388.0,47.19232764280479,False,False,0.0,0.0,False,66.15030278657119,51.40620762281382,38.13617190330367,61.48948996227351,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MPE.LSE,M.P.Evans Group,Avoid,Avoid,Avoid,Reject,1.0,16.89215950485301,449.0,478.0,69.31159456596647,False,False,0.0,0.0,False,72.12586281786469,79.85266661819631,98.04308797127467,64.0,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MRK.US,Merck & Company Inc,Avoid,Avoid,Avoid,Reject,1.0,21.57823009402354,672.0,792.0,48.02079441397859,False,False,0.0,0.0,False,44.66435328477894,61.45261742831998,75.18430267904986,57.65612574570569,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MRK.XETRA,Merck KGaA,Hold,Avoid,Hold,Reject,0.6666666666666666,19.118282763739963,892.0,778.0,48.37628640336258,True,True,0.0,0.0,True,58.308462344905855,58.67462335684891,64.75156287795427,54.571850900746384,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MRL.MC,Merlin Properties SOCIMI SA,Avoid,Avoid,Avoid,Reject,1.0,11.748821081316374,920.0,597.0,42.3263383922812,False,False,0.0,0.0,False,44.61358984960745,66.2505268683021,32.103994422139785,51.17189315829304,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MRO.LSE,Melrose Industries PLC,Avoid,Avoid,Avoid,Reject,1.0,26.33410952238647,1106.0,1123.0,41.523153790021205,False,False,0.0,0.0,False,46.545227733560665,26.654513430957813,57.93297526993816,47.552692600277965,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MRSH.US,"Marsh & McLennan Companies, Inc.",Buy,Avoid,Hold,Portfolio-Aware Only,0.3333333333333333,19.18562739075236,326.0,655.0,48.65206808009589,True,True,0.05,0.0,True,66.09873469153106,70.647368071034,42.50712758374911,60.021174615410175,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Hold,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MS.US,Morgan Stanley,Avoid,Avoid,Avoid,Reject,1.0,25.2644265836798,1045.0,1223.0,26.567745092947007,False,False,0.0,0.0,False,49.914762393026365,13.35175912879319,42.50712758374911,42.041988805485765,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MSCI.US,MSCI Inc,Avoid,Avoid,Avoid,Reject,1.0,19.99038173893529,367.0,681.0,51.462059486258,False,False,0.0,0.0,False,62.94020014934537,68.469796390791,42.50712758374911,60.25568579053385,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MSI.US,Motorola Solutions Inc,Avoid,Avoid,Avoid,Reject,1.0,19.7605432958973,586.0,701.0,54.196814754662775,False,False,0.0,0.0,False,60.000677861692935,65.32662753589153,39.74607121151395,57.90492898206031,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MTB.US,M&T Bank Corporation,Buy,Hold,Hold,Portfolio-Aware Only,0.6666666666666666,7.903187304431023,113.0,144.0,56.78725272992197,True,True,0.05,0.0,True,66.24292153216967,78.11726558970922,42.50712758374911,60.39441947678533,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Hold,0.0,Review required or no LLM support,0.0,0.0,0.0,0.0,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MTLN.LSE,Metlen Energy & Metals PLC,Avoid,Avoid,Avoid,Reject,1.0,20.9300586964708,1353.0,1257.0,34.54701904257944,False,False,0.0,0.0,False,61.37551587151612,28.01871807989796,19.19049031789704,40.68530559709914,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MTO.LSE,Mitie Group PLC,Avoid,Avoid,Avoid,Reject,1.0,24.429035549978398,562.0,817.0,55.57270665588908,False,False,0.0,0.0,False,62.37764472256519,61.55661973536699,62.133350411905845,59.30671185083274,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MUFG.US,Mitsubishi UFJ Financial Group Inc ADR,Avoid,Avoid,Avoid,Reject,1.0,21.130836029519426,1310.0,1364.0,11.879550516749823,False,False,0.0,0.0,False,,,42.50712758374911,30.960278718222856,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
MUV2.XETRA,Münchener Rück AG,Hold,Avoid,Hold,Reject,0.6666666666666666,14.389590822358626,700.0,590.0,46.582400639866975,True,True,0.0,0.0,True,73.72995082922995,54.44955777628894,42.50712758374911,52.75543402924741,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
N91.LSE,Ninety One PLC,Avoid,Avoid,Avoid,Reject,1.0,14.816965691767969,691.0,607.0,46.437095494059086,False,False,0.0,0.0,False,55.1472824600552,72.04082038763316,42.50712758374911,54.54081785595545,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NA9.XETRA,Nagarro SE,Avoid,Avoid,Avoid,Reject,1.0,21.491401766544776,1344.0,1142.0,35.77796989909168,False,False,0.0,0.0,False,,75.59939725621811,43.15012861113125,46.05746448847127,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NDA-FI.HE,Nordea Bank Abp,Avoid,Avoid,Avoid,Reject,1.0,23.26835072694743,1217.0,1288.0,30.68371303505699,False,False,0.0,0.0,False,54.17386657445344,5.186030724161545,42.50712758374911,39.05825521167499,narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NDAQ.US,Nasdaq Inc,Avoid,Avoid,Avoid,Reject,1.0,25.362078731910543,651.0,889.0,45.75859886919043,False,False,0.0,0.0,False,61.24966389026462,65.72221996949331,42.50712758374911,56.36345313388302,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NEE.US,Nextera Energy Inc,Avoid,Avoid,Avoid,Reject,1.0,24.946177633126428,950.0,966.0,32.622592208169586,False,False,0.0,0.0,False,42.27277200803468,48.85283790694298,13.778228166372784,47.93340681378248,narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NEM.US,Newmont Goldcorp Corp,Avoid,Avoid,Avoid,Reject,1.0,18.227850728306027,343.0,608.0,56.07803680935157,False,False,0.0,0.0,False,42.68643174473562,68.62593903475181,97.4218949413428,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NEM.XETRA,Nemetschek AG O.N.,Avoid,Avoid,Avoid,Reject,1.0,22.45267487824576,632.0,693.0,66.3248644725965,False,False,0.0,0.0,False,61.98586451629045,76.69475818254905,87.71629718565066,63.09518329266769,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NESN.SW,Nestle S.A.,Avoid,Avoid,Avoid,Reject,1.0,13.778130616226235,960.0,680.0,44.64770265985503,False,False,0.0,0.0,False,47.19796920782402,68.34464333615362,39.046977181352666,53.01926693444415,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,0.0,0.0,0.0,0.0,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NEX.PA,Nexans S.A.,Avoid,Avoid,Avoid,Reject,1.0,17.942218439320627,728.0,682.0,54.12750005414418,False,False,0.0,0.0,False,63.31108364291392,65.41261508257251,72.45855627176279,58.61629982914678,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NG.LSE,National Grid PLC,Avoid,Avoid,Avoid,Reject,1.0,22.28048947375968,1251.0,1276.0,22.229532632985094,False,False,0.0,0.0,False,27.067575840917684,28.200828979916228,20.6187869734452,39.84611335353949,narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
